2018-03-03 20:56:12,438 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:65238
2018-03-03 20:56:12,439 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:65238
2018-03-03 20:56:12,446 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a000b with negotiated timeout 40000 for client /fe80:0:0:0:0:0:0:1%1:65238
2018-03-03 22:01:03,044 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:49523
2018-03-03 22:01:03,052 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:49523
2018-03-03 22:01:03,064 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a000c with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:49523
2018-03-03 22:01:03,842 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a000c, likely client has closed socket
2018-03-03 22:01:03,843 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:49523 which had sessionid 0x100109dfa4a000c
2018-03-03 22:01:40,378 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:49540
2018-03-03 22:01:40,385 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:49540
2018-03-03 22:01:40,395 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a000d with negotiated timeout 40000 for client /fe80:0:0:0:0:0:0:1%1:49540
2018-03-03 22:01:43,656 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a000c, timeout of 40000ms exceeded
2018-03-03 22:01:43,656 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a000c
